person_id_random,gender,fb_friend_count,current_home_years,living_situation,current_job_years,education,outstanding_loan,use_mobile_wallet_how_often,relationship_status,Age,job_status,annual_wages
9523062306,1,34.0,3.0,0,2.0,2,0,2,1,24.0,1,550000.0
1532148947,0,1528.0,2.0,0,0.0,1,1,2,1,28.0,0,504000.0
3567588210,0,533.0,3.0,0,0.0,2,0,1,1,46.0,0,96000.0
5254531566,0,2748.0,5.0,0,6.0,2,0,2,1,34.0,1,517000.0
5945488348,0,514.0,2.0,0,0.0,2,0,2,2,26.0,0,275000.0
6917193248,1,305.0,5.0,0,6.0,2,0,1,0,44.0,1,440000.0
6288962292,0,292.0,5.0,0,6.0,2,0,1,1,47.0,1,284415.299555
4050513050,0,1863.0,2.0,0,3.0,2,1,1,1,33.0,1,168000.0
3321063881,0,527.0,2.0,0,6.0,2,1,2,1,29.0,1,330000.0
6491386882,0,385.0,2.0,0,0.0,2,0,1,1,43.0,0,240000.0
4811992520,0,32.0,4.0,0,0.0,1,1,2,1,33.0,0,284415.299555
6964827365,0,251.0,5.0,0,0.0,1,0,1,1,42.0,0,330000.0
6224726229,0,188.0,2.0,0,3.0,1,0,1,1,41.0,1,110000.0
4191686819,0,1753.0,5.0,0,4.0,2,0,2,1,31.0,1,284415.299555
4901712280,0,608.0,1.0,0,2.0,2,1,1,0,28.0,1,330000.0
1463175554,1,57.0,4.0,0,3.0,2,0,2,1,26.0,1,605000.0
8540946794,0,1282.0,1.0,1,5.0,1,0,2,1,29.0,1,110000.0
3260671459,1,68.0,3.0,0,0.0,2,0,1,0,47.0,0,220000.0
5511522687,1,381.0,3.0,0,3.0,2,0,1,1,34.0,1,165000.0
7225933812,0,363.0,5.0,0,0.0,1,1,2,1,40.0,0,240000.0
9973267281,0,61.0,4.0,1,5.0,2,0,2,1,37.0,1,550000.0
4902519125,1,58.0,2.0,0,2.0,2,0,1,1,34.0,1,187000.0
2422995126,0,602.0,2.0,0,2.0,2,0,2,2,29.0,1,330000.0
2764011037,0,620.0,5.0,0,5.0,2,1,1,1,26.0,1,660000.0
1229057799,0,776.0,5.0,1,6.0,2,0,2,2,27.0,1,231000.0
5489995289,0,221.0,0.0,0,2.0,2,1,2,1,32.0,1,84000.0
1998097878,0,960.0,5.0,0,3.0,2,1,2,1,31.0,1,220000.0
6025279345,0,134.0,2.0,0,5.0,1,0,2,1,34.0,1,583000.0
2487119472,0,96.0,0.0,0,0.0,1,1,1,1,22.0,0,308000.0
7955562566,0,679.0,5.0,0,2.0,2,0,1,1,31.5720207254,1,385000.0
5373890168,1,772.0,2.0,0,2.0,2,0,1,2,28.0,1,220000.0
5449485614,0,525.0,2.0,0,4.0,2,0,1,0,28.0,1,286000.0
6581882246,0,625.0,4.0,0,0.0,1,0,1,1,32.0,0,220000.0
9568664366,0,1084.0,1.0,0,5.0,2,1,2,1,25.0,1,176000.0
4489754615,1,618.0,5.0,1,5.0,2,0,2,0,34.0,1,550000.0
7442299181,0,791.0,2.0,1,0.0,1,1,2,1,35.0,0,495000.0
6724414152,0,3232.0,5.0,1,6.0,2,1,2,1,33.0,1,144000.0
3535424654,1,704.0,1.0,0,3.0,2,0,1,0,25.0,1,110000.0
1798185475,0,2005.0,5.0,0,5.0,1,0,1,1,31.0,1,440000.0
1440291623,0,183.0,2.0,0,2.0,2,1,2,1,37.0,1,88000.0
4884216169,0,575.0,0.0,0,2.0,2,1,1,1,29.0,1,440000.0
1838116247,1,219.0,0.0,0,6.0,2,1,1,0,32.0,1,220000.0
9228116233,0,408.0,4.0,0,6.0,2,0,2,0,30.0,1,440000.0
5936413151,0,1048.0,1.0,0,2.0,2,0,1,1,27.0,1,264000.0
7769459042,1,427.0,4.0,0,5.0,1,1,1,0,34.0,1,132000.0
8931300972,1,548.0,5.0,0,0.0,2,0,1,2,27.0,0,284415.299555
8098697604,0,310.0,2.0,0,0.0,1,0,0,2,27.0,0,165000.0
9745064088,0,263.0,5.0,1,0.0,1,0,1,1,55.0,0,220000.0
2191396226,0,522.0,5.0,1,2.0,2,0,2,1,46.0,1,480000.0
6177775040,0,95.0,5.0,0,3.0,1,0,1,0,31.0,1,132000.0
1287191810,0,5000.0,4.0,0,6.0,2,0,2,1,41.0,1,440000.0
8812837743,0,627.0,5.0,0,5.0,2,0,1,1,31.0,1,495000.0
5537661525,0,153.0,4.0,1,4.0,2,0,1,1,39.0,1,440000.0
5741429746,0,2921.0,3.0,0,3.0,2,1,1,0,25.0,1,165000.0
4899445636,0,314.0,5.0,0,6.0,2,1,1,1,36.0,1,99000.0
4645275853,0,1622.0,5.0,0,6.0,2,0,1,1,31.0,1,220000.0
3521134186,0,520.0,4.0,0,6.0,2,1,1,1,27.0,1,165000.0
9137438176,0,901.0,5.0,0,0.0,2,1,2,1,31.0,0,120000.0
9036331394,0,396.0,4.0,0,5.0,2,0,0,1,29.0,1,284415.299555
7044315204,0,291.0,3.0,0,3.0,2,0,1,0,36.0,1,253000.0
8720349802,0,1374.0,5.0,0,0.0,1,1,1,1,28.0,0,308000.0
8143481783,1,877.0,2.0,0,0.0,2,1,1,0,29.0,0,330000.0
8887062843,0,893.0,4.0,0,6.0,2,1,2,1,30.0,1,576000.0
4004233755,0,118.0,5.0,0,3.0,2,0,1,2,31.0,1,110000.0
7303163256,0,1912.0,4.0,0,4.0,1,0,0,1,35.0,1,165000.0
6374108329,1,77.0,4.0,1,4.0,2,0,2,1,31.0,1,168000.0
1309607936,1,4459.0,5.0,0,2.0,2,0,1,0,23.0,1,275000.0
9467238896,1,273.0,2.0,0,6.0,1,0,1,0,43.0,1,220000.0
5736208977,0,267.0,1.0,1,5.0,0,0,1,1,29.0,1,240000.0
5445931408,1,467.0,1.0,0,0.0,2,1,2,2,34.0,0,48000.0
4540051772,0,324.0,5.0,1,0.0,1,1,2,1,37.0,0,66000.0
7659385387,0,851.0,3.0,1,3.0,2,1,2,1,32.0,1,440000.0
1784191842,0,440.0,2.0,0,2.0,2,0,1,1,27.0,1,165000.0
7372142755,0,955.0,3.0,0,4.0,2,1,1,1,27.0,1,275000.0
9263351105,0,91.0,5.0,0,3.0,2,0,1,2,27.0,1,506000.0
1497166208,0,233.0,5.0,1,6.0,1,1,2,1,50.0,1,770000.0
8150642238,0,447.0,2.0,1,6.0,2,1,1,1,36.0,1,284415.299555
8460627016,0,224.0,5.0,0,3.0,1,0,1,1,31.0,1,220000.0
2372935146,0,342.0,5.0,0,6.0,2,0,1,1,31.0,1,330000.0
4850039402,1,418.0,4.0,0,0.0,0,1,0,0,39.0,0,88000.0
4951166708,1,745.0,1.0,0,1.0,2,0,0,0,32.0,1,110000.0
6124720801,1,544.0,4.0,0,2.0,2,1,1,1,26.0,1,72000.0
5804388965,0,379.0,5.0,1,6.0,2,1,2,3,44.0,1,385000.0
9148351638,1,105.0,2.0,0,0.0,2,0,2,1,29.0,0,165000.0
4656510627,0,2902.0,0.0,0,1.0,2,0,1,1,24.0,1,220000.0
4738098277,0,1304.0,1.0,0,2.0,1,0,1,1,29.0,1,165000.0
9923610654,0,73.0,5.0,0,6.0,2,0,1,1,46.0,1,336000.0
9661362272,0,162.0,4.0,0,6.0,2,0,1,1,34.0,1,220000.0
3818103704,0,136.0,5.0,0,5.0,2,1,1,1,32.0,1,275000.0
9465714466,1,801.0,0.0,0,0.0,1,1,1,1,31.0,0,120000.0
4264763102,0,395.0,5.0,0,0.0,2,0,1,1,45.0,0,583000.0
5018829972,0,491.0,2.0,0,2.0,2,0,0,0,28.0,1,110000.0
1743432522,0,610.0,2.0,0,4.0,2,0,2,1,33.0,1,495000.0
3023340127,0,449.0,3.0,0,0.0,2,0,2,2,27.0,0,284415.299555
5275535713,0,379.0,5.0,0,6.0,2,0,1,1,37.0,1,110000.0
6240051417,0,696.0,1.0,1,0.0,2,1,2,1,27.0,0,220000.0
7091985427,0,422.0,5.0,0,3.0,1,0,2,1,33.0,1,165000.0
7961977516,0,461.0,2.0,0,2.0,3,0,1,2,27.0,1,660000.0
6666930711,0,745.0,1.0,0,1.0,2,0,1,1,33.0,1,284415.299555
4740365226,0,3240.0,4.0,0,2.0,1,1,2,0,23.0,1,330000.0
4058888009,0,559.0,5.0,1,0.0,2,0,2,1,36.0,0,550000.0
7076340710,1,497.0,5.0,0,3.0,1,0,1,0,26.0,1,132000.0
7470733511,0,225.0,3.0,0,6.0,2,0,2,1,38.0,1,720000.0
6488838004,1,303.0,5.0,0,0.0,1,1,1,1,25.0,0,120000.0
6207451939,0,216.0,2.0,1,3.0,1,0,1,0,27.0,1,220000.0
9767557484,0,311.0,4.0,0,1.0,2,0,0,1,36.0,1,415800.0
7102879153,0,1259.0,4.0,0,6.0,2,0,1,1,36.0,1,550000.0
3080908054,1,359.0,5.0,0,0.0,1,1,2,0,33.0,0,330000.0
1048099395,0,470.0,5.0,1,0.0,2,0,1,1,37.0,0,550000.0
4226607694,0,775.0,2.0,0,0.0,2,0,2,1,29.0,0,480000.0
5495666685,0,551.0,4.0,1,4.0,1,1,2,1,38.0,1,288000.0
7337409978,0,1017.0,5.0,0,6.0,1,0,2,1,37.0,1,286110.0
6507014956,0,429.0,3.0,1,1.0,1,0,0,0,29.0,1,48000.0
1181013496,0,954.0,3.0,0,0.0,1,0,2,1,21.0,0,165000.0
4030617594,1,229.0,2.0,0,0.0,2,1,1,1,27.0,0,720000.0
4883399518,0,1137.0,1.0,0,2.0,2,1,2,0,25.0,1,165000.0
9443631847,0,2477.0,5.0,0,6.0,1,0,2,1,38.0,1,240000.0
4581264233,0,396.0,3.0,0,4.0,2,1,1,2,31.0,1,165000.0
3263728602,0,1120.0,5.0,0,6.0,2,0,2,1,31.0,1,284415.299555
1616151767,0,333.0,2.0,0,4.0,2,0,1,2,29.0,1,132000.0
9588203897,1,726.0,5.0,0,6.0,2,0,2,0,34.0,1,360000.0
2003808034,0,4999.0,2.0,0,4.0,2,0,1,0,26.0,1,770000.0
9649964299,0,207.0,3.0,0,0.0,2,0,2,2,37.0,0,330000.0
6680195461,0,206.0,5.0,1,6.0,1,0,1,1,42.0,1,330000.0
9754677030,1,781.0,2.0,1,0.0,2,0,1,1,31.0,0,192000.0
6055146943,0,4992.0,1.0,0,2.0,2,0,1,0,29.0,1,121000.0
3335172180,0,524.0,1.0,0,1.0,2,0,0,1,27.0,1,159500.0
3631351360,0,116.0,3.0,0,6.0,2,0,1,1,30.0,1,550000.0
7803964963,0,1235.0,4.0,0,3.0,1,0,2,1,28.0,1,154000.0
7459525133,0,219.0,4.0,0,4.0,2,0,2,1,31.0,1,550000.0
9517700838,1,4987.0,5.0,0,0.0,1,0,1,1,30.0,0,55000.0
1546979501,1,404.0,5.0,1,0.0,1,1,2,1,44.0,0,440000.0
3833162176,0,660.0,5.0,1,6.0,2,0,1,1,35.0,1,258500.0
6480595561,0,237.0,1.0,0,0.0,2,0,2,3,50.0,0,330000.0
7371265289,0,385.0,5.0,1,3.0,2,0,1,1,26.0,1,352000.0
7598871262,1,1170.0,3.0,0,0.0,2,1,1,0,27.0,0,88000.0
3427309387,0,991.0,0.0,0,1.0,2,1,2,1,30.0,1,495000.0
2648460353,0,52.0,5.0,0,0.0,2,0,1,1,35.0,0,165000.0
9808214543,1,429.0,0.0,0,0.0,2,0,2,3,34.0,0,284415.299555
7875034267,1,599.0,3.0,1,5.0,2,0,2,0,26.0,1,880000.0
6356967879,1,160.0,3.0,0,5.0,2,0,1,2,30.0,1,660000.0
5657424461,0,315.0,5.0,0,6.0,1,0,2,1,32.0,1,60000.0
3962836465,0,268.0,5.0,0,6.0,2,0,2,1,35.0,1,220000.0
7526973171,0,1130.0,5.0,0,5.0,2,0,2,1,32.0,1,360000.0
1389690912,0,580.0,5.0,0,5.0,2,0,1,1,28.0,1,33000.0
4429479218,1,330.0,5.0,0,6.0,2,0,2,1,59.0,1,248050.0
8946883110,1,91.0,5.0,0,5.0,2,0,2,1,25.0,1,144000.0
2037137184,0,303.0,5.0,1,0.0,1,1,1,1,42.0,0,360000.0
3188570699,0,4999.0,4.0,1,1.0,2,1,2,1,32.0,1,209000.0
1910843118,0,281.0,2.0,0,5.0,2,0,1,1,34.0,1,440000.0
8519412104,0,365.0,1.0,0,2.0,2,0,1,1,24.0,1,330000.0
8834809018,1,2662.0,4.0,0,3.0,2,0,0,1,24.0,1,284415.299555
1512042465,0,145.0,5.0,0,0.0,1,0,2,1,49.0,0,550000.0
1909028856,1,649.0,2.0,0,2.0,2,0,2,2,27.0,1,284415.299555
8634554863,0,126.0,5.0,0,0.0,2,0,2,0,33.0,0,284415.299555
7222539877,0,230.0,5.0,1,6.0,2,1,0,1,35.0,1,284415.299555
2461249534,1,436.0,2.0,0,0.0,2,0,1,0,43.0,0,284415.299555
7108459544,0,3710.0,2.0,0,6.0,2,0,0,2,31.0,1,165000.0
4646477741,0,384.0,3.0,0,4.0,2,0,1,0,30.0,1,165000.0
8155541862,1,181.0,5.0,0,0.0,2,0,2,1,32.0,0,550000.0
5958277187,1,4789.0,5.0,0,6.0,1,0,1,0,26.0,1,284415.299555
7472748908,0,81.0,5.0,0,5.0,1,1,1,1,28.0,1,220000.0
1064638493,0,870.0,3.0,0,5.0,1,1,2,1,25.0,1,144000.0
7278699629,0,1554.0,1.0,0,0.0,2,0,1,0,23.0,0,360000.0
5732259298,1,393.0,5.0,0,5.0,2,1,1,1,25.0,1,220000.0
6572992960,1,51.0,4.0,0,4.0,2,1,2,1,47.0,1,220000.0
9927346812,0,803.0,1.0,0,2.0,2,1,1,0,30.0,1,649000.0
2562664921,0,40.0,4.0,0,4.0,2,0,1,0,37.0,1,330000.0
1884909893,1,1642.0,5.0,0,4.0,2,0,0,0,34.0,1,220000.0
1295557792,0,1433.0,4.0,0,4.0,1,1,2,1,31.0,1,132000.0
7502458411,0,121.0,5.0,0,0.0,1,0,2,1,36.0,0,96000.0
1647229846,0,486.0,5.0,1,6.0,2,0,2,1,44.0,1,869000.0
2016018499,1,214.0,0.0,0,0.0,1,0,0,0,20.0,0,22000.0
8258117248,0,811.0,2.0,0,4.0,2,1,2,1,28.0,1,840000.0
9562149901,0,228.0,5.0,0,6.0,2,0,1,1,41.0,1,495000.0
5618080444,0,506.0,2.0,0,4.0,2,1,1,1,33.0,1,385000.0
1963789232,0,197.0,5.0,1,5.0,1,0,1,1,28.0,1,165000.0
2623733104,1,1137.0,5.0,0,2.0,1,0,1,3,31.0,1,440000.0
9656418246,0,76.0,3.0,0,3.0,2,0,0,1,52.0,1,275000.0
7349042414,0,545.0,2.0,0,6.0,1,0,2,2,34.0,1,363000.0
6872355869,0,499.0,4.0,0,6.0,2,0,2,1,31.0,1,591800.0
6527431008,0,580.0,4.0,0,6.0,2,0,2,1,32.0,1,440000.0
1447788669,0,684.0,4.0,0,0.0,2,0,2,1,33.0,0,330000.0
3950963431,1,982.0,1.0,0,0.0,2,0,1,0,22.0,0,22000.0
4578202269,1,165.0,4.0,0,6.0,1,0,2,0,39.0,1,220000.0
7054628663,0,1125.0,2.0,0,2.0,3,0,1,1,30.0,1,605000.0
2320175519,0,107.0,3.0,0,0.0,1,0,2,1,46.0,0,284415.299555
3602567513,1,296.0,5.0,0,6.0,2,0,1,1,44.0,1,284415.299555
6034981056,0,1640.0,4.0,0,6.0,2,0,1,1,29.0,1,770000.0
7377428334,0,618.0,1.0,0,1.0,1,1,1,1,29.0,1,66000.0
3079511469,0,336.0,3.0,0,3.0,2,0,1,0,26.0,1,440000.0
4042825054,1,105.0,2.0,0,1.0,2,0,0,0,31.0,1,440000.0
7356239267,0,272.0,5.0,0,6.0,2,0,2,1,47.0,1,284415.299555
7331238292,0,420.0,5.0,0,6.0,2,1,2,1,38.0,1,77000.0
9123965963,1,380.0,1.0,0,2.0,3,0,1,0,31.0,1,275000.0
2901782279,0,1114.0,5.0,0,6.0,2,0,2,2,26.0,1,385000.0
3152634654,0,26.0,2.0,1,6.0,2,0,2,1,40.0,1,440000.0
4337834140,1,241.0,5.0,0,5.0,2,0,1,1,35.0,1,220000.0
1107199557,0,349.0,3.0,1,2.0,3,0,2,1,33.0,1,284415.299555
2201817874,0,4990.0,2.0,0,4.0,2,0,0,1,35.0,1,330000.0
7083488094,0,80.0,5.0,0,6.0,1,0,2,1,40.0,1,385000.0
6366858080,0,595.0,5.0,0,6.0,2,0,2,1,32.0,1,330000.0
5631408893,0,1288.0,2.0,0,6.0,2,0,2,1,37.0,1,284415.299555
9972724218,0,598.0,2.0,0,3.0,2,0,1,0,24.0,1,220000.0
1315659637,0,171.0,2.0,0,2.0,1,0,1,0,31.0,1,220000.0
7366844365,0,1554.0,1.0,0,2.0,2,1,2,0,24.0,1,440000.0
2033348143,1,1690.0,2.0,1,2.0,2,0,2,2,23.0,1,132000.0
3200903086,1,341.0,5.0,1,5.0,2,0,2,1,51.0,1,330000.0
5281600996,0,246.0,5.0,1,6.0,2,0,2,1,34.0,1,284415.299555
3431150888,1,899.0,3.0,0,5.0,3,0,0,0,33.0,1,568590.0
2001759865,0,390.0,5.0,0,6.0,2,1,2,1,33.0,1,110000.0
5849887456,1,209.0,4.0,0,0.0,2,0,2,1,36.0,0,284415.299555
1862148446,1,367.0,5.0,1,0.0,2,0,2,1,34.0,0,284415.299555
3460588992,0,809.0,4.0,0,3.0,2,0,2,1,22.0,1,825000.0
6127719079,0,1573.0,3.0,0,5.0,2,1,1,1,27.0,1,143000.0
1424189176,0,552.0,1.0,0,4.0,2,0,1,1,32.0,1,330000.0
2751143085,0,1190.0,1.0,0,2.0,1,0,2,1,27.0,1,231000.0
7336051313,0,238.0,4.0,0,0.0,2,0,1,0,30.0,0,384000.0
2133314717,0,366.0,5.0,1,6.0,2,0,2,1,55.0,1,550000.0
5115392371,0,128.0,5.0,1,0.0,2,0,1,1,40.0,0,284415.299555
5555593102,0,2645.0,5.0,0,6.0,1,0,1,1,38.0,1,385000.0
2258471198,0,4316.0,5.0,0,6.0,2,0,2,1,31.0,1,284415.299555
5167938983,0,1156.0,4.0,0,5.0,2,1,2,3,34.0,1,308000.0
3561640239,0,2028.0,4.0,0,5.0,2,1,2,1,27.0,1,284415.299555
4881579468,0,495.0,3.0,0,4.0,2,1,2,2,27.0,1,385000.0
5816669626,0,656.0,2.0,0,0.0,1,1,2,1,29.0,0,240000.0
5123229643,0,853.0,2.0,0,3.0,2,1,2,1,23.0,1,110000.0
5340508208,0,385.0,5.0,0,6.0,1,0,1,1,34.0,1,88000.0
6371585770,0,156.0,4.0,0,4.0,1,0,0,0,33.0,1,110000.0
7546148851,0,1059.0,4.0,0,0.0,2,1,1,0,32.0,0,385000.0
7814589083,0,314.0,5.0,1,0.0,2,0,1,1,37.0,0,88000.0
3030876671,1,135.0,4.0,0,6.0,2,0,2,1,39.0,1,330000.0
3449899345,1,55.0,3.0,1,0.0,2,0,1,1,30.0,0,284415.299555
1361970426,1,279.0,3.24217961655,0,0.0,0,1,1,0,28.0,0,284415.299555
2567699254,0,198.0,2.0,1,0.0,2,1,2,1,40.0,0,216000.0
6406939440,0,384.0,0.0,0,6.0,1,1,2,1,31.0,1,275000.0
2974664625,0,299.0,3.24217961655,0,0.0,0,0,1,0,28.0,0,284415.299555
5574393088,1,828.0,2.0,0,0.0,2,1,2,0,29.0,0,216000.0
5514618037,1,129.0,0.0,0,3.0,2,0,0,2,32.0,1,279400.0
4883971352,0,694.0,1.0,0,6.0,2,1,1,1,29.0,1,220000.0
4732601069,0,220.0,5.0,0,6.0,2,1,1,1,37.0,1,216000.0
4908096316,0,857.0,5.0,0,6.0,2,0,1,1,32.0,1,284415.299555
6980434746,0,403.0,3.0,0,3.0,2,0,2,1,35.0,1,284415.299555
3282108906,0,1039.0,5.0,0,6.0,2,1,2,1,28.0,1,220000.0
5801463353,1,1044.0,5.0,0,0.0,2,1,2,0,31.5720207254,0,192000.0
7962463991,1,1467.0,0.0,0,0.0,2,1,1,1,27.0,0,284415.299555
5682976418,0,81.0,5.0,0,0.0,2,1,1,1,41.0,0,284415.299555
4116829921,0,170.0,5.0,0,6.0,2,0,1,2,26.0,1,242000.0
8740760572,0,1264.0,2.0,0,6.0,2,0,2,2,25.0,1,330000.0
8714622022,1,647.0,5.0,0,6.0,2,1,1,1,34.0,1,165000.0
1513646713,0,488.0,3.0,0,3.0,2,1,1,1,35.0,1,264000.0
4437592008,1,1610.0,5.0,0,4.0,1,0,1,0,24.0,1,275000.0
6562772473,1,289.0,4.0,0,0.0,1,0,1,1,30.0,0,120000.0
3331565180,0,107.0,5.0,0,0.0,1,0,2,1,41.0,0,770000.0
5559702426,1,831.0,0.0,0,0.0,2,1,1,1,31.0,0,550000.0
6181698436,0,820.0,4.0,0,5.0,1,0,2,1,38.0,1,132000.0
9757571386,0,426.0,5.0,0,3.0,2,0,2,1,32.0,1,220000.0
1283470047,0,260.0,5.0,1,6.0,2,1,2,3,58.0,1,165000.0
6015554652,0,1129.0,2.0,0,0.0,2,1,1,0,41.0,0,220000.0
5371237857,1,68.0,4.0,1,0.0,1,0,2,0,36.0,0,240000.0
1801624265,0,1530.0,5.0,1,5.0,2,1,1,1,31.0,1,110000.0
9013261149,1,1950.0,1.0,0,3.0,2,0,2,0,30.0,1,880000.0
4228136505,0,185.0,3.0,0,6.0,2,0,1,1,34.0,1,550000.0
8387614970,0,766.0,5.0,0,6.0,2,1,1,1,31.0,1,385000.0
7629417453,1,104.0,5.0,0,3.0,2,1,2,1,37.0,1,308000.0
2010370470,0,446.0,5.0,0,6.0,1,1,1,1,32.0,1,275000.0
7333394289,0,106.0,5.0,1,6.0,2,1,2,1,52.0,1,504746.0
6013334660,0,545.0,1.0,0,5.0,2,1,1,2,28.0,1,330000.0
6975724414,1,8.0,2.0,0,0.0,1,0,1,1,36.0,0,284415.299555
9666559145,0,1235.0,5.0,0,0.0,1,0,2,1,42.0,0,72000.0
3517910470,0,409.0,2.0,0,0.0,2,1,2,0,25.0,0,165000.0
5381855882,1,835.0,1.0,0,1.0,2,0,1,0,23.0,1,165000.0
1586610549,0,4972.0,5.0,1,6.0,2,0,2,1,39.0,1,330000.0
2455988976,0,2133.0,2.0,0,0.0,2,0,2,1,36.0,0,330000.0
8529623453,0,36.0,5.0,0,0.0,0,0,2,1,35.0,0,198000.0
3391915571,1,511.0,3.0,0,4.0,2,1,1,2,32.0,1,660000.0
8126857977,0,176.0,3.0,0,6.0,2,0,1,1,33.0,1,495000.0
7970308274,1,801.0,5.0,0,6.0,2,0,1,1,36.0,1,165000.0
9865454850,0,2340.0,5.0,0,6.0,2,0,1,1,30.0,1,330000.0
4609303188,0,470.0,5.0,1,0.0,2,1,2,1,40.0,0,330000.0
3985669270,0,864.0,1.0,0,6.0,2,0,1,1,39.0,1,220000.0
8686243541,0,407.0,4.0,0,0.0,2,1,1,2,28.0,0,165000.0
1767540225,1,209.0,2.0,0,0.0,2,0,1,2,32.0,0,275000.0
7134462308,0,2727.0,4.0,0,0.0,2,1,2,1,31.0,0,220000.0
7445827446,0,3085.0,5.0,1,6.0,2,0,2,1,39.0,1,338250.0
3419286937,1,406.0,1.0,0,3.0,2,1,1,0,34.0,1,345268.0
6925828638,0,1791.0,3.0,0,0.0,1,1,1,1,37.0,0,120000.0
8484461796,1,511.0,5.0,0,0.0,2,0,1,0,36.0,0,55000.0
2398603694,0,2088.0,4.0,1,6.0,2,0,2,1,31.0,1,242000.0
2436738636,0,400.0,4.0,0,6.0,1,1,0,1,31.0,1,330000.0
7936361384,0,1623.0,0.0,1,5.0,2,0,2,2,22.0,1,284415.299555
1959560917,0,690.0,5.0,1,3.0,2,1,2,1,28.0,1,418000.0
2954902920,0,1800.0,2.0,0,3.0,2,1,1,0,29.0,1,495000.0
2893571939,0,1215.0,2.0,0,0.0,1,1,2,1,40.0,0,330000.0
5729162586,0,711.0,5.0,1,6.0,2,1,2,1,42.0,1,550000.0
5253564370,0,188.0,5.0,0,0.0,2,1,2,1,29.0,0,120000.0
5907430016,0,280.0,5.0,1,6.0,2,0,1,1,40.0,1,284415.299555
8716883625,0,368.0,1.0,0,2.0,2,1,2,1,27.0,1,495000.0
7289370646,0,177.0,5.0,0,0.0,2,0,2,1,46.0,0,440000.0
2956620293,0,4985.0,5.0,1,6.0,2,0,2,2,29.0,1,240000.0
4194649044,0,40.0,3.0,0,0.0,2,1,2,1,34.0,0,220000.0
3955785772,0,997.0,5.0,0,2.0,2,1,0,1,33.0,1,396000.0
1853627736,0,479.0,5.0,0,0.0,0,1,2,1,41.0,0,120000.0
3738922495,0,681.0,2.0,0,3.0,2,1,1,0,28.0,1,550000.0
2136127632,1,216.0,0.0,0,2.0,2,1,1,3,42.0,1,330000.0
1777949145,0,179.0,2.0,0,3.0,2,1,2,1,33.0,1,275000.0
5494601411,1,375.0,5.0,0,5.0,2,0,1,0,42.0,1,264000.0
5527448981,0,892.0,3.24217961655,0,0.0,0,0,1,0,31.0,0,284415.299555
7850063072,1,724.0,3.0,1,6.0,2,0,1,1,34.0,1,330000.0
4792563816,1,160.0,5.0,0,6.0,2,0,2,2,44.0,1,220000.0
1810034989,0,701.0,5.0,1,6.0,2,0,2,1,33.0,1,550000.0
3778121349,0,2155.0,2.0,0,3.0,3,0,2,1,31.0,1,770000.0
1112017768,0,512.0,2.0,0,3.0,3,0,1,2,29.0,1,660000.0
4431726673,0,1515.0,4.0,0,4.0,2,1,2,0,25.0,1,358380.0
8634797091,0,708.0,0.0,0,2.0,2,0,1,1,28.0,1,275000.0
3107893674,0,387.0,2.0,0,0.0,2,0,1,0,29.0,0,96000.0
6448249622,0,276.0,5.0,0,3.0,2,1,1,1,39.0,1,385000.0
8000018034,0,207.0,5.0,1,0.0,2,0,1,1,39.0,0,110000.0
6425890823,0,98.0,4.0,0,4.0,0,0,1,1,34.0,1,96000.0
7228483529,1,163.0,0.0,0,0.0,2,1,1,1,34.0,0,284415.299555
9003357851,1,365.0,5.0,1,3.0,2,0,2,1,37.0,1,110000.0
6617821797,0,385.0,5.0,0,6.0,1,0,1,3,58.0,1,171380.0
5523890760,0,422.0,3.0,0,0.0,1,1,1,1,35.0,0,165000.0
5843534196,0,686.0,5.0,0,5.0,2,1,2,2,33.0,1,803000.0
7336338975,0,736.0,5.0,0,0.0,1,1,1,0,33.0,0,72000.0
1670455912,0,249.0,3.0,0,4.0,1,1,2,1,28.0,1,214500.0
7389317375,0,312.0,2.0,0,3.0,2,1,1,1,31.0,1,550000.0
6851045436,1,2636.0,0.0,1,1.0,2,1,1,2,25.0,1,418000.0
3449728273,0,2749.0,3.0,0,6.0,1,1,1,1,44.0,1,165000.0
6386601342,0,853.0,5.0,0,6.0,2,0,2,1,39.0,1,330000.0
4002692992,1,474.0,2.0,0,0.0,2,1,1,2,26.0,0,284415.299555
2257223953,0,353.0,1.0,0,0.0,1,1,1,1,23.0,0,66000.0
1975138991,0,238.0,5.0,1,0.0,2,0,1,1,34.0,0,576000.0
4974853726,0,360.0,4.0,0,5.0,2,0,1,1,32.0,1,264000.0
7035285544,1,96.0,5.0,0,5.0,2,0,1,1,39.0,1,385000.0
7073326976,0,25.0,5.0,0,0.0,0,1,2,1,32.0,0,220000.0
7425803316,0,315.0,2.0,1,0.0,2,0,1,1,35.0,0,165000.0
7959578837,1,712.0,4.0,0,0.0,2,1,1,0,26.0,0,220000.0
5517830861,0,60.0,4.0,0,0.0,1,0,1,1,43.0,0,360000.0
9164049071,1,729.0,4.0,0,6.0,2,1,1,0,30.0,1,275000.0
4336726880,0,666.0,5.0,0,0.0,2,1,1,0,35.0,0,284415.299555
1892120669,0,753.0,5.0,0,6.0,2,0,1,1,40.0,1,440000.0
8880381815,1,886.0,5.0,0,0.0,2,1,1,0,34.0,0,48000.0
9442171425,0,439.0,4.0,0,4.0,3,0,1,2,32.0,1,660000.0
