person_id_random,paidOff,paidOffDuring30,hasDualSim,hasWlan,hasBluetooth,android_version,gender,fb_friend_count,current_home_years,living_situation,current_job_years,education,outstanding_loan,use_mobile_wallet_how_often,relationship_status,Age,job_status,annual_wages
1648126910,0,0,0.0,1.0,1.0,4.0,0,407.0,3.0,0,3.0,2,0,1,0,19.0,1,111353.0
2345287133,1,0,0.0,1.0,1.0,4.0,0,786.687690743,3.0,1,6.0,3,0,2,1,47.0,1,284415.299555
5359782636,1,1,0.0,1.0,1.0,4.0,1,423.0,1.0,0,0.0,2,0,0,0,22.0,0,66000.0
8053556486,1,0,0.0,1.0,1.0,4.0,0,404.0,3.0,0,0.0,2,1,1,0,27.0,0,284415.299555
4493372220,1,0,0.0,0.0,1.0,4.0,0,267.0,3.0,1,6.0,2,0,1,0,42.0,1,374000.0
8126857977,1,0,0.0,1.0,1.0,4.0,0,176.0,3.0,0,6.0,2,0,1,1,33.0,1,495000.0
4792942529,1,0,1.0,0.0,1.0,4.0,0,901.0,5.0,0,2.0,2,0,1,0,29.0,1,242000.0
2704294846,1,0,1.0,0.0,1.0,4.0,0,2541.0,2.0,0,1.0,1,1,1,1,29.0,1,159500.0
9594494228,1,0,0.0,1.0,1.0,4.0,1,2680.0,2.0,1,3.0,1,0,2,0,27.0,1,220000.0
4949206686,1,0,1.0,1.0,0.0,2.0,0,39.0,2.0,0,0.0,1,0,2,3,42.0,0,240000.0
9804175165,1,0,0.0,1.0,1.0,5.0,0,392.0,4.0,0,6.0,2,1,2,0,33.0,1,583000.0
4847988237,1,0,1.0,1.0,0.0,2.0,0,178.0,3.0,1,6.0,2,0,1,1,43.0,1,220000.0
5559702426,1,0,0.0,1.0,1.0,4.0,1,831.0,0.0,0,0.0,2,1,1,1,31.0,0,550000.0
3738922495,1,0,0.0,0.0,1.0,4.0,0,681.0,2.0,0,3.0,2,1,1,0,28.0,1,550000.0
9193097824,0,1,1.0,0.0,1.0,4.0,0,327.0,2.0,0,3.0,0,0,1,0,18.0,1,330000.0
4116829921,1,0,0.0,0.0,0.0,2.0,0,170.0,5.0,0,6.0,2,0,1,2,26.0,1,242000.0
7624836270,1,0,0.0,1.0,1.0,4.0,0,1101.0,5.0,0,2.0,0,0,1,1,32.0,1,165000.0
7125219495,0,1,1.0,1.0,0.0,4.0,0,820.0,0.0,0,0.0,0,0,1,0,31.5720207254,0,165000.0
7177006216,0,1,0.0,1.0,1.0,4.0,1,2564.0,5.0,0,6.0,0,0,2,0,19.0,1,286000.0
6108121189,1,0,0.0,1.0,1.0,4.0,0,1704.0,1.0,0,2.0,2,0,2,2,26.0,1,352000.0
9851390076,1,0,0.0,1.0,0.0,2.0,0,1515.0,2.0,0,3.0,1,1,1,2,38.0,1,275000.0
3023340127,1,0,0.0,1.0,1.0,4.0,0,449.0,3.0,0,0.0,2,0,2,2,27.0,0,284415.299555
5476885599,0,1,1.0,1.0,1.0,4.0,0,3125.0,2.0,0,0.0,0,0,2,0,19.0,0,96000.0
1838116247,1,0,0.0,0.0,0.0,2.0,1,219.0,0.0,0,6.0,2,1,1,0,32.0,1,220000.0
4228136505,1,0,1.0,0.0,1.0,4.0,0,185.0,3.0,0,6.0,2,0,1,1,34.0,1,550000.0
4881579468,0,1,0.0,1.0,1.0,4.0,0,495.0,3.0,0,4.0,2,1,2,2,27.0,1,385000.0
1316512614,0,1,0.0,1.0,0.0,2.0,0,790.0,1.0,0,2.0,0,0,1,0,19.0,1,36000.0
4191686819,1,0,0.0,1.0,1.0,4.0,0,1753.0,5.0,0,4.0,2,0,2,1,31.0,1,284415.299555
9923610654,1,0,0.0,0.0,1.0,4.0,0,73.0,5.0,0,6.0,2,0,1,1,46.0,1,336000.0
8484461796,1,0,0.0,1.0,1.0,4.0,1,511.0,5.0,0,0.0,2,0,1,0,36.0,0,55000.0
8237091184,1,0,0.0,1.0,1.0,5.0,0,2037.0,3.0,0,3.0,3,1,2,1,31.0,1,284415.299555
1801624265,0,1,0.0,1.0,1.0,4.0,0,1530.0,5.0,1,5.0,2,1,1,1,31.0,1,110000.0
3805746294,0,0,0.0,1.0,1.0,4.0,0,258.0,4.0,0,4.0,0,1,0,1,30.0,1,109440.0
7386434289,0,1,0.0,1.0,1.0,2.0,1,279.0,3.0,0,3.0,0,0,1,0,21.0,1,57600.0
5213679097,0,0,0.0,1.0,1.0,4.0,0,786.687690743,5.0,0,0.0,1,0,2,1,38.0,0,240000.0
4387253723,0,0,1.0,0.0,1.0,4.0,0,415.0,3.0,0,1.0,2,0,2,0,27.0,1,440000.0
8362192538,0,1,0.0,1.0,0.0,2.0,0,109.0,2.0,0,1.0,0,0,1,0,21.0,1,143000.0
9523062306,0,1,0.0,1.0,1.0,4.0,1,34.0,3.0,0,2.0,2,0,2,1,24.0,1,550000.0
2535099359,0,1,0.0,0.0,0.0,0.0,0,411.0,5.0,0,0.0,0,1,1,0,31.5720207254,0,176000.0
8719891162,1,1,0.0,1.0,0.0,2.0,0,250.0,2.0,1,3.0,0,0,1,0,22.0,1,216000.0
4716039696,1,0,0.0,0.0,1.0,4.0,0,187.0,3.0,0,6.0,1,0,1,1,30.0,1,330000.0
8763192932,0,1,0.0,0.0,0.0,2.0,0,1088.0,3.0,0,1.0,0,0,1,0,20.0,1,240000.0
8150642238,1,0,0.0,0.0,1.0,4.0,0,447.0,2.0,1,6.0,2,1,1,1,36.0,1,284415.299555
6207451939,1,0,0.0,0.0,0.0,2.0,0,216.0,2.0,1,3.0,1,0,1,0,27.0,1,220000.0
8476099889,1,0,0.0,1.0,1.0,4.0,0,4998.0,4.0,0,6.0,2,0,1,0,44.0,1,330000.0
3282108906,1,0,0.0,0.0,1.0,4.0,0,1039.0,5.0,0,6.0,2,1,2,1,28.0,1,220000.0
8171435807,0,1,0.0,1.0,1.0,4.0,1,297.0,3.0,0,3.0,2,0,1,0,27.0,1,220000.0
6640166679,1,0,0.0,1.0,1.0,4.0,0,503.0,2.0,0,1.0,2,0,1,0,22.0,1,144000.0
4429479218,1,0,1.0,0.0,1.0,4.0,1,330.0,5.0,0,6.0,2,0,2,1,59.0,1,248050.0
2412688377,0,1,0.0,0.0,0.0,2.0,0,2052.0,1.0,0,5.0,2,1,1,0,22.0,1,220000.0
5747178338,1,0,0.0,1.0,1.0,4.0,0,1826.0,0.0,0,0.0,1,0,1,0,21.0,0,96000.0
8594242129,1,0,0.0,1.0,1.0,4.0,0,154.0,0.0,0,0.0,2,0,1,1,30.0,0,220000.0
6617821797,1,0,0.0,1.0,1.0,4.0,0,385.0,5.0,0,6.0,1,0,1,3,58.0,1,171380.0
3778121349,0,1,1.0,1.0,1.0,4.0,0,2155.0,2.0,0,3.0,3,0,2,1,31.0,1,770000.0
7331238292,1,0,1.0,0.0,0.0,2.0,0,420.0,5.0,0,6.0,2,1,2,1,38.0,1,77000.0
3331565180,1,0,0.0,1.0,1.0,4.0,0,107.0,5.0,0,0.0,1,0,2,1,41.0,0,770000.0
6094242225,0,0,0.0,1.0,1.0,4.0,1,410.0,3.0,0,5.0,2,0,2,0,26.0,1,330000.0
7743920692,1,0,0.0,1.0,1.0,4.0,0,257.0,2.0,0,2.0,1,0,1,0,26.0,1,120000.0
6430736429,1,0,0.0,1.0,1.0,4.0,0,247.0,3.0,0,6.0,2,0,1,1,29.0,1,275000.0
5511522687,1,0,0.0,1.0,1.0,4.0,1,381.0,3.0,0,3.0,2,0,1,1,34.0,1,165000.0
7614759494,0,1,0.0,1.0,1.0,4.0,0,179.0,1.0,0,3.0,1,0,2,1,25.0,1,99000.0
2662659101,0,1,0.0,1.0,1.0,4.0,0,507.0,2.0,0,0.0,0,1,1,0,20.0,0,168000.0
6127719079,1,0,1.0,0.0,1.0,4.0,0,1573.0,3.0,0,5.0,2,1,1,1,27.0,1,143000.0
9254134796,1,0,0.0,0.0,1.0,4.0,0,4999.0,5.0,0,6.0,2,0,2,1,44.0,1,880000.0
1661126978,1,0,0.0,1.0,1.0,4.0,0,207.0,5.0,0,2.0,2,1,2,0,26.0,1,220000.0
4198273826,0,1,0.0,1.0,1.0,4.0,0,49.0,4.0,1,3.0,0,0,2,0,31.5720207254,1,154000.0
3602567513,1,0,1.0,0.0,1.0,4.0,1,296.0,5.0,0,6.0,2,0,1,1,44.0,1,284415.299555
7493785209,1,0,0.0,1.0,1.0,4.0,0,1184.0,5.0,0,3.0,2,0,2,0,23.0,1,110000.0
9149555649,1,0,1.0,0.0,1.0,4.0,0,278.0,3.0,0,5.0,1,1,2,0,28.0,1,275000.0
2696051892,1,0,1.0,1.0,1.0,4.0,0,560.0,5.0,0,0.0,1,0,0,1,42.0,0,165000.0
7289370646,1,0,0.0,1.0,1.0,4.0,0,177.0,5.0,0,0.0,2,0,2,1,46.0,0,440000.0
4724843699,1,0,0.0,1.0,1.0,4.0,0,1086.0,3.0,0,5.0,2,0,2,1,31.0,1,550000.0
5665931957,1,0,0.0,1.0,0.0,4.0,1,4999.0,1.0,0,5.0,2,0,2,0,33.0,1,480000.0
1782793085,1,0,0.0,1.0,1.0,4.0,1,1631.0,3.0,0,5.0,0,1,2,0,27.0,1,88000.0
2422995126,1,0,0.0,1.0,1.0,4.0,0,602.0,2.0,0,2.0,2,0,2,2,29.0,1,330000.0
7091985427,1,0,0.0,1.0,1.0,4.0,0,422.0,5.0,0,3.0,1,0,2,1,33.0,1,165000.0
5868139297,1,0,0.0,1.0,1.0,2.0,0,1458.0,5.0,1,6.0,0,0,1,0,24.0,1,132000.0
8460627016,1,0,0.0,1.0,1.0,4.0,0,224.0,5.0,0,3.0,1,0,1,1,31.0,1,220000.0
5108315568,1,1,0.0,1.0,1.0,4.0,0,324.0,1.0,0,0.0,0,1,1,0,27.0,0,308000.0
5126578428,1,0,0.0,1.0,1.0,4.0,1,291.0,5.0,0,6.0,0,1,1,0,26.0,1,275000.0
3294533408,1,0,0.0,1.0,0.0,2.0,0,418.0,1.0,0,4.0,0,1,2,0,30.0,1,264000.0
5212256963,1,0,0.0,0.0,1.0,4.0,0,635.0,2.0,1,0.0,2,0,1,1,24.0,0,330000.0
3201754709,1,0,0.0,0.0,1.0,4.0,0,178.0,2.0,0,6.0,1,1,2,0,29.0,1,120000.0
1892120669,1,0,0.0,1.0,1.0,4.0,0,753.0,5.0,0,6.0,2,0,1,1,40.0,1,440000.0
2258471198,1,0,0.0,1.0,1.0,4.0,0,4316.0,5.0,0,6.0,2,0,2,1,31.0,1,284415.299555
2724136679,1,0,1.0,0.0,1.0,4.0,1,298.0,3.0,0,6.0,2,0,2,0,29.0,1,96000.0
5777469792,1,0,0.0,1.0,1.0,4.0,1,907.0,2.0,1,3.0,0,0,1,0,27.0,1,120000.0
1911454239,0,1,0.0,0.0,0.0,0.0,1,199.0,4.0,1,0.0,0,0,2,0,30.0,0,284415.299555
3640580591,1,0,0.0,1.0,1.0,4.0,0,234.0,2.0,1,2.0,2,0,1,0,29.0,1,165000.0
1932568661,1,0,0.0,1.0,1.0,4.0,0,1161.0,3.0,0,4.0,2,0,1,2,34.0,1,284415.299555
6925828638,1,0,0.0,0.0,1.0,4.0,0,1791.0,3.0,0,0.0,1,1,1,1,37.0,0,120000.0
1104389006,1,0,1.0,1.0,1.0,4.0,0,2858.0,4.0,0,5.0,1,1,1,1,26.0,1,165000.0
2974671365,1,1,0.0,1.0,1.0,4.0,0,354.0,5.0,1,6.0,1,0,1,0,28.0,1,374000.0
4088430688,0,1,0.0,0.0,0.0,2.0,0,145.0,3.0,0,0.0,0,0,2,0,22.0,0,600000.0
9517700838,0,1,0.0,1.0,1.0,4.0,1,4987.0,5.0,0,0.0,1,0,1,1,30.0,0,55000.0
6408292681,1,0,0.0,1.0,1.0,4.0,0,351.0,5.0,0,0.0,2,0,1,1,44.0,0,363000.0
4396948561,0,1,0.0,1.0,1.0,4.0,0,511.0,3.0,0,2.0,0,0,1,0,31.5720207254,1,288000.0
5809370917,0,0,0.0,1.0,1.0,4.0,1,1746.0,2.0,0,2.0,2,0,1,2,21.0,1,286000.0
1011938779,1,0,0.0,0.0,0.0,2.0,1,1.0,2.0,0,2.0,2,1,1,0,22.0,1,240000.0
9562149901,1,0,0.0,1.0,1.0,4.0,0,228.0,5.0,0,6.0,2,0,1,1,41.0,1,495000.0
5537661525,1,0,0.0,1.0,1.0,4.0,0,153.0,4.0,1,4.0,2,0,1,1,39.0,1,440000.0
1537018341,1,1,1.0,1.0,1.0,4.0,0,2960.0,2.0,0,0.0,0,1,1,0,23.0,0,132000.0
7073326976,1,0,1.0,1.0,1.0,4.0,0,25.0,5.0,0,0.0,0,1,2,1,32.0,0,220000.0
6825768883,1,0,1.0,1.0,1.0,4.0,0,67.0,4.0,0,4.0,1,0,1,1,35.0,1,220000.0
8735273100,1,0,0.0,1.0,1.0,4.0,1,170.0,5.0,1,0.0,2,0,2,1,28.0,0,44000.0
4146622581,1,1,0.0,1.0,1.0,4.0,0,867.0,0.0,0,0.0,0,0,1,0,21.0,0,66000.0
5064137410,1,0,0.0,1.0,1.0,4.0,1,118.0,1.0,0,4.0,2,1,2,0,32.0,1,115500.0
3435646267,1,0,0.0,1.0,0.0,2.0,0,110.0,5.0,0,3.0,0,0,0,0,19.0,1,33000.0
7381703622,1,0,0.0,1.0,1.0,4.0,1,281.0,5.0,1,0.0,2,0,1,0,28.0,0,72000.0
3525069691,0,1,0.0,1.0,1.0,4.0,1,154.0,1.0,0,3.0,2,0,1,0,28.0,1,440000.0
4460847262,1,0,0.0,0.0,1.0,4.0,0,123.0,3.0,1,5.0,2,0,2,1,33.0,1,550000.0
3950963431,1,0,1.0,1.0,1.0,4.0,1,982.0,1.0,0,0.0,2,0,1,0,22.0,0,22000.0
2133314717,1,0,1.0,1.0,1.0,4.0,0,366.0,5.0,1,6.0,2,0,2,1,55.0,1,550000.0
3419286937,1,0,0.0,1.0,1.0,5.0,1,406.0,1.0,0,3.0,2,1,1,0,34.0,1,345268.0
5018829972,1,0,1.0,1.0,1.0,4.0,0,491.0,2.0,0,2.0,2,0,0,0,28.0,1,110000.0
5004213430,1,0,0.0,0.0,1.0,4.0,0,163.0,3.0,0,6.0,1,0,1,1,33.0,1,120000.0
1862148446,1,0,0.0,1.0,1.0,4.0,1,367.0,5.0,1,0.0,2,0,2,1,34.0,0,284415.299555
4732601069,1,0,1.0,0.0,1.0,4.0,0,220.0,5.0,0,6.0,2,1,1,1,37.0,1,216000.0
8278230987,1,0,0.0,1.0,1.0,4.0,0,374.0,5.0,0,6.0,0,0,1,0,25.0,1,840000.0
8839970497,1,0,0.0,1.0,0.0,2.0,0,163.0,2.0,0,5.0,0,1,1,0,32.0,1,144000.0
5810007060,0,1,0.0,1.0,0.0,2.0,0,284.0,2.0,0,3.0,0,0,2,0,19.0,1,180000.0
4337834140,1,0,0.0,0.0,1.0,4.0,1,241.0,5.0,0,5.0,2,0,1,1,35.0,1,220000.0
5979082957,1,0,0.0,1.0,1.0,4.0,0,222.0,2.0,0,3.0,2,1,0,1,25.0,1,275000.0
4030617594,1,0,0.0,1.0,1.0,4.0,1,229.0,2.0,0,0.0,2,1,1,1,27.0,0,720000.0
3082010991,1,0,0.0,0.0,1.0,4.0,0,4981.0,4.0,1,4.0,2,1,2,2,21.0,1,720000.0
6100057929,1,0,1.0,1.0,0.0,2.0,1,164.0,4.0,0,0.0,0,0,2,0,37.0,0,480000.0
5733285355,1,0,1.0,1.0,1.0,4.0,0,75.0,0.0,0,3.0,2,1,1,0,39.0,1,165000.0
9900698075,1,0,0.0,0.0,1.0,4.0,0,782.0,0.0,1,1.0,1,1,1,1,30.0,1,275000.0
9036331394,1,1,1.0,0.0,1.0,4.0,0,396.0,4.0,0,5.0,2,0,0,1,29.0,1,284415.299555
1767540225,1,0,1.0,0.0,1.0,4.0,1,209.0,2.0,0,0.0,2,0,1,2,32.0,0,275000.0
6034981056,1,0,0.0,1.0,1.0,4.0,0,1640.0,4.0,0,6.0,2,0,1,1,29.0,1,770000.0
1212953829,1,0,0.0,1.0,0.0,2.0,1,7.0,5.0,0,6.0,2,0,0,0,49.0,1,360000.0
1661102022,0,1,0.0,0.0,0.0,0.0,1,128.0,4.0,0,4.0,0,0,2,0,30.0,1,840000.0
4194649044,1,0,0.0,1.0,1.0,4.0,0,40.0,3.0,0,0.0,2,1,2,1,34.0,0,220000.0
9955035119,1,0,0.0,1.0,1.0,4.0,1,587.0,0.0,0,1.0,2,0,1,0,29.0,1,495000.0
3206224066,0,1,0.0,0.0,0.0,2.0,0,377.0,1.0,0,5.0,0,0,1,0,20.0,1,456000.0
2847751420,0,0,0.0,1.0,1.0,4.0,0,786.687690743,5.0,0,0.0,2,0,2,1,32.0,0,275000.0
8529623453,1,0,0.0,0.0,1.0,4.0,0,36.0,5.0,0,0.0,0,0,2,1,35.0,0,198000.0
2916310278,1,0,0.0,1.0,1.0,4.0,1,79.0,5.0,0,0.0,2,1,2,1,42.0,0,192000.0
5875230942,0,1,0.0,0.0,0.0,0.0,0,797.0,2.0,0,1.0,0,0,1,0,84.0,1,192000.0
7526973171,1,0,0.0,1.0,1.0,4.0,0,1130.0,5.0,0,5.0,2,0,2,1,32.0,1,360000.0
4252440796,1,0,0.0,0.0,0.0,4.0,1,89.0,5.0,0,0.0,1,0,1,0,40.0,0,144000.0
2636722159,1,0,0.0,1.0,1.0,4.0,0,373.0,5.0,0,6.0,2,0,2,0,36.0,1,240000.0
8806418646,0,1,0.0,0.0,1.0,4.0,0,564.0,1.0,1,1.0,0,0,0,0,18.0,1,88000.0
2614224686,0,0,0.0,1.0,1.0,4.0,1,628.0,2.0,0,1.0,2,1,1,1,30.0,1,495000.0
5346231779,1,0,0.0,0.0,1.0,4.0,1,412.0,2.0,0,5.0,0,0,2,0,29.0,1,288000.0
1766763696,1,0,1.0,1.0,1.0,4.0,0,251.0,3.0,0,3.0,2,1,1,0,29.0,1,440000.0
1064638493,1,0,0.0,0.0,1.0,4.0,0,870.0,3.0,0,5.0,1,1,2,1,25.0,1,144000.0
5560444736,0,1,1.0,0.0,1.0,4.0,1,234.0,5.0,0,0.0,1,0,1,0,31.0,0,168000.0
1447788669,1,0,0.0,0.0,1.0,4.0,0,684.0,4.0,0,0.0,2,0,2,1,33.0,0,330000.0
5530713621,1,0,0.0,0.0,1.0,4.0,1,636.0,3.0,0,0.0,2,0,1,1,29.0,0,96000.0
5517270647,0,1,1.0,1.0,0.0,2.0,0,944.0,3.0,0,3.0,0,0,2,0,20.0,1,192000.0
1513646713,1,0,0.0,1.0,1.0,4.0,0,488.0,3.0,0,3.0,2,1,1,1,35.0,1,264000.0
5123229643,1,0,0.0,1.0,1.0,4.0,0,853.0,2.0,0,3.0,2,1,2,1,23.0,1,110000.0
6572992960,1,0,0.0,0.0,0.0,2.0,1,51.0,4.0,0,4.0,2,1,2,1,47.0,1,220000.0
9865454850,1,0,0.0,1.0,1.0,4.0,0,2340.0,5.0,0,6.0,2,0,1,1,30.0,1,330000.0
7961003085,1,0,0.0,0.0,1.0,4.0,0,4204.0,5.0,0,6.0,2,1,2,1,27.0,1,165000.0
1287191810,1,0,0.0,1.0,1.0,4.0,0,5000.0,4.0,0,6.0,2,0,2,1,41.0,1,440000.0
5241853297,0,1,0.0,1.0,0.0,2.0,1,297.0,5.0,0,4.0,2,0,1,2,33.0,1,120000.0
2327560619,1,0,1.0,0.0,1.0,4.0,1,1248.0,5.0,1,6.0,0,1,1,0,25.0,1,108000.0
9003357851,1,0,0.0,1.0,1.0,4.0,1,365.0,5.0,1,3.0,2,0,2,1,37.0,1,110000.0
4540783923,1,0,0.0,1.0,1.0,4.0,0,2415.0,3.0,0,4.0,2,0,1,0,25.0,1,187000.0
2746795632,1,0,0.0,1.0,0.0,4.0,0,470.0,2.0,1,6.0,2,1,2,1,44.0,1,220000.0
2750363292,1,0,0.0,1.0,1.0,4.0,0,1212.0,5.0,1,6.0,2,0,1,1,29.0,1,275000.0
8686243541,1,0,0.0,0.0,1.0,4.0,0,407.0,4.0,0,0.0,2,1,1,2,28.0,0,165000.0
6240263090,1,0,1.0,1.0,0.0,2.0,0,32.0,5.0,0,6.0,1,1,0,1,44.0,1,330000.0
6581882246,1,0,0.0,1.0,1.0,4.0,0,625.0,4.0,0,0.0,1,0,1,1,32.0,0,220000.0
2916523599,1,0,0.0,1.0,1.0,4.0,0,89.0,2.0,0,3.0,0,0,1,0,26.0,1,284415.299555
5923715507,1,1,0.0,1.0,1.0,4.0,0,4602.0,5.0,0,0.0,1,0,2,0,33.0,0,240000.0
9656418246,1,0,0.0,1.0,1.0,4.0,0,76.0,3.0,0,3.0,2,0,0,1,52.0,1,275000.0
2876398156,0,1,0.0,1.0,0.0,2.0,0,855.0,1.0,0,2.0,0,1,1,0,24.0,1,220800.0
8092607634,1,0,1.0,1.0,1.0,2.0,0,1841.0,3.0,0,3.0,0,1,1,0,26.0,1,120000.0
8540946794,1,0,0.0,0.0,1.0,4.0,0,1282.0,1.0,1,5.0,1,0,2,1,29.0,1,110000.0
6297081953,0,1,1.0,0.0,0.0,4.0,0,1269.0,3.0,0,2.0,0,1,1,0,21.0,1,198000.0
6386601342,1,0,0.0,1.0,1.0,4.0,0,853.0,5.0,0,6.0,2,0,2,1,39.0,1,330000.0
6666930711,1,0,0.0,1.0,1.0,4.0,0,745.0,1.0,0,1.0,2,0,1,1,33.0,1,284415.299555
8740760572,1,0,1.0,1.0,1.0,4.0,0,1264.0,2.0,0,6.0,2,0,2,2,25.0,1,330000.0
1090396622,0,1,0.0,0.0,1.0,4.0,0,832.0,4.0,0,0.0,0,1,0,0,31.5720207254,0,55000.0
9478427902,1,0,0.0,1.0,1.0,4.0,0,4828.0,5.0,1,6.0,1,1,2,1,29.0,1,240000.0
7038032168,1,0,0.0,1.0,1.0,4.0,0,4896.0,2.0,0,0.0,2,1,2,1,33.0,0,440000.0
5167938983,1,0,0.0,1.0,1.0,4.0,0,1156.0,4.0,0,5.0,2,1,2,3,34.0,1,308000.0
7372142755,1,0,0.0,1.0,1.0,4.0,0,955.0,3.0,0,4.0,2,1,1,1,27.0,1,275000.0
2795350446,1,0,0.0,1.0,1.0,4.0,0,4993.0,3.0,1,0.0,0,1,2,0,28.0,0,720000.0
4390479181,1,0,1.0,1.0,1.0,4.0,0,46.0,5.0,1,0.0,1,1,2,1,37.0,0,168000.0
8379961584,1,0,0.0,1.0,1.0,4.0,1,107.0,5.0,1,0.0,0,1,1,1,31.0,0,330000.0
1180207250,0,1,0.0,0.0,0.0,2.0,0,1512.0,2.0,0,5.0,0,0,1,0,22.0,1,600000.0
4650748452,1,0,1.0,1.0,1.0,4.0,0,400.0,5.0,1,0.0,1,1,2,1,36.0,0,24000.0
1963789232,0,1,0.0,1.0,1.0,4.0,0,197.0,5.0,1,5.0,1,0,1,1,28.0,1,165000.0
9666559145,1,0,0.0,0.0,0.0,4.0,0,1235.0,5.0,0,0.0,1,0,2,1,42.0,0,72000.0
2901782279,1,0,0.0,1.0,1.0,5.0,0,1114.0,5.0,0,6.0,2,0,2,2,26.0,1,385000.0
3200903086,0,1,0.0,1.0,1.0,4.0,1,341.0,5.0,1,5.0,2,0,2,1,51.0,1,330000.0
1177471131,0,1,0.0,1.0,0.0,2.0,0,186.0,3.0,0,3.0,0,0,2,0,20.0,1,132000.0
6766803957,1,1,0.0,1.0,1.0,4.0,1,424.0,5.0,0,6.0,2,1,1,0,37.0,1,440000.0
7691808756,0,1,0.0,0.0,1.0,4.0,0,3554.0,1.0,0,1.0,2,0,1,0,21.0,1,110000.0
5255086303,1,0,0.0,1.0,0.0,2.0,0,27.0,2.0,0,3.0,0,1,2,0,30.0,1,240000.0
3290581266,1,0,0.0,1.0,1.0,4.0,0,360.0,1.0,1,6.0,2,0,2,1,29.0,1,284415.299555
3939663286,1,0,1.0,1.0,1.0,4.0,1,1842.0,3.0,0,2.0,0,1,1,0,26.0,1,396000.0
5248964653,0,1,0.0,1.0,0.0,2.0,0,2390.0,3.0,0,2.0,0,0,2,0,21.0,1,132000.0
4431726673,0,1,0.0,1.0,0.0,2.0,0,1515.0,4.0,0,4.0,2,1,2,0,25.0,1,358380.0
8425972319,0,1,0.0,1.0,1.0,4.0,0,4800.0,0.0,0,1.0,0,0,2,0,23.0,1,240000.0
5521864872,0,1,0.0,1.0,1.0,4.0,0,1615.0,1.0,0,2.0,0,0,2,0,19.0,1,72000.0
7769459042,1,0,0.0,0.0,1.0,4.0,1,427.0,4.0,0,5.0,1,1,1,0,34.0,1,132000.0
7803964963,1,0,0.0,1.0,1.0,4.0,0,1235.0,4.0,0,3.0,1,0,2,1,28.0,1,154000.0
4702513294,0,0,0.0,0.0,1.0,4.0,0,493.0,3.0,0,2.0,2,0,2,0,23.0,1,132000.0
1802377828,1,0,0.0,1.0,1.0,4.0,0,255.0,4.0,0,5.0,1,1,1,1,26.0,1,330000.0
7336051313,1,0,0.0,1.0,1.0,4.0,0,238.0,4.0,0,0.0,2,0,1,0,30.0,0,384000.0
9661362272,1,0,0.0,1.0,1.0,4.0,0,162.0,4.0,0,6.0,2,0,1,1,34.0,1,220000.0
8615494905,1,1,0.0,1.0,1.0,4.0,0,607.0,3.0,0,6.0,2,0,1,1,32.0,1,616000.0
3390119816,1,0,0.0,0.0,1.0,4.0,0,309.0,5.0,0,6.0,2,1,1,1,31.0,1,121000.0
2246622383,1,0,0.0,1.0,1.0,4.0,0,100.0,5.0,1,6.0,2,0,1,1,32.0,1,132000.0
6448249622,1,0,1.0,0.0,1.0,4.0,0,276.0,5.0,0,3.0,2,1,1,1,39.0,1,385000.0
4908096316,1,0,1.0,0.0,1.0,4.0,0,857.0,5.0,0,6.0,2,0,1,1,32.0,1,284415.299555
1654887836,0,1,0.0,1.0,1.0,4.0,1,441.0,2.0,0,6.0,0,1,1,0,29.0,1,480000.0
8194919845,1,0,0.0,1.0,1.0,4.0,0,501.0,5.0,1,0.0,2,1,2,1,42.0,0,550000.0
3431150888,1,0,0.0,1.0,1.0,4.0,1,899.0,3.0,0,5.0,3,0,0,0,33.0,1,568590.0
3930083269,1,0,0.0,0.0,0.0,0.0,0,170.0,5.0,0,5.0,0,1,1,0,31.0,1,165000.0
7537202594,0,1,0.0,1.0,0.0,2.0,0,292.0,0.0,0,4.0,0,0,1,0,30.0,1,330000.0
6348357419,1,0,0.0,1.0,1.0,4.0,0,293.0,5.0,1,6.0,2,1,0,1,53.0,1,803000.0
9164049071,1,0,0.0,1.0,1.0,4.0,1,729.0,4.0,0,6.0,2,1,1,0,30.0,1,275000.0
8685630915,0,1,0.0,0.0,0.0,0.0,1,217.0,0.0,0,2.0,0,0,1,0,20.0,1,48000.0
2121469740,1,0,0.0,0.0,1.0,4.0,1,249.0,5.0,0,6.0,2,0,2,1,32.0,1,275000.0
9649964299,1,0,0.0,1.0,1.0,4.0,0,207.0,3.0,0,0.0,2,0,2,2,37.0,0,330000.0
4226607694,1,0,0.0,0.0,1.0,4.0,0,775.0,2.0,0,0.0,2,0,2,1,29.0,0,480000.0
7062861325,1,0,1.0,1.0,1.0,4.0,0,334.0,2.0,0,0.0,1,0,1,2,25.0,0,110000.0
2528750026,1,0,1.0,1.0,1.0,4.0,1,1340.0,3.0,0,0.0,0,1,1,0,25.0,0,48000.0
5433168922,1,0,0.0,1.0,1.0,4.0,0,1025.0,5.0,0,6.0,2,0,2,0,46.0,1,506000.0
9360194810,1,0,0.0,1.0,1.0,4.0,1,159.0,5.0,0,0.0,2,1,1,2,50.0,0,550000.0
3997325567,1,0,0.0,1.0,0.0,2.0,1,271.0,3.0,0,6.0,2,0,1,0,36.0,1,132000.0
6891187473,0,1,0.0,0.0,0.0,0.0,0,122.0,0.0,0,5.0,0,0,1,0,31.0,1,284415.299555
